158,M-VARSHAVSKAYA, 55.653810, 37.620840,37463.9765900, 49, 1, 6, 0, 12632256,Метро Варшавская, 0, 0, 0, 572, 7, 0,17,0,10.0,2,,,
159,M-VDNH, 55.821770, 37.641070,37463.9765900, 49, 1, 6, 0, 12632256,Метро ВДНХ, 0, 0, 0, 470, 7, 0,17,0,10.0,2,,,
117,M-VERNADSKOGO PROSPEKT, 55.676130, 37.504500,37463.9765500, 49, 1, 6, 0, 12632256,Метро Проспект Вернадского, 0, 0, 0, 646, 7, 0,17,0,10.0,2,,,
160,M-VLADYKINO, 55.846690, 37.592510,37463.9765900, 49, 1, 6, 0, 12632256,Метро Владыкино, 0, 0, 0, 518, 7, 0,17,0,10.0,2,,,
161,M-VODNYJSTADION, 55.838600, 37.487490,37463.9765900, 49, 1, 6, 0, 12632256,Метро Водный стадион, 0, 0, 0, 568, 7, 0,17,0,10.0,2,,,
162,M-VOJKOVSKAYA, 55.818110, 37.499050,37463.9765900, 49, 1, 6, 0, 12632256,Метро Войковская, 0, 0, 0, 538, 7, 0,17,0,10.0,2,,,
165,M-VOLOLAMSKAYA, 55.834590, 37.383670,37463.9766000, 38, 1, 6, 0, 13158342,Метро Волоколамская (стр.), 0, 0, 0, 515, 7, 0,17,0,10.0,2,,,
163,M-VOLRADSKIJ PROSPEKT, 55.724300, 37.687950,37463.9765900, 49, 1, 6, 0, 12632256,Метро Волгоградский проспект, 0, 0, 0, 476, 7, 0,17,0,10.0,2,,,
166,M-VOLZHSKAYA, 55.691010, 37.754980,37463.9766000, 49, 1, 6, 0, 12632256,Метро Волжская, 0, 0, 0, 440, 7, 0,17,0,10.0,2,,,
249,M-VOROGORY, 55.710454, 37.558601,38372.5321450, 49, 1, 6, 0, 12632256,Метро Воробьёвы горы, 0, 0, 0, 407, 7, 0,17,0,10.0,2,,,
167,M-VYHINO, 55.715000, 37.818020,37463.9766000, 49, 1, 6, 0, 12632256,Метро Выхино, 0, 0, 0, 472, 7, 0,17,0,10.0,2,,,
168,M-YASENEVO, 55.605350, 37.534940,37463.9766000, 49, 1, 6, 0, 12632256,Метро Ясенево, 0, 0, 0, 712, 7, 0,17,0,10.0,2,,,
169,M-YUGO-ZAPADNAYA, 55.664640, 37.484210,37463.9766000, 49, 1, 6, 0, 12632256,Метро Юго-западная, 0, 0, 0, 591, 7, 0,17,0,10.0,2,,,
170,M-YUZHNAYA, 55.621220, 37.607520,37463.9766000, 49, 1, 6, 0, 12632256,Метро Южная, 0, 0, 0, 574, 7, 0,17,0,10.0,2,,,
